status,age,customer_value,FN,FP,seconds_of_use,call_failure,complains,subs_len,charge_amount,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,ageGroup,Churn
1,41,237,205.632,72.848,663,0,0,24,0,54.0,21.0,21.0,1,3,0
2,32,0,205.632,72.848,0,0,0,25,0,54.0,21.0,21.0,1,3,0
2,40,0,205.632,72.848,0,0,0,24,0,54.0,21.0,21.0,1,3,0
1,43,0,205.632,72.848,0,0,0,23,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,2320,0,0,23,0,54.0,21.0,21.0,1,2,0
1,41,0,205.632,72.848,0,0,0,16,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,5488,7,0,15,0,54.0,21.0,21.0,2,3,0
1,34,237,205.632,72.848,8028,3,0,13,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,1948,0,0,14,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,3485,0,0,7,0,54.0,21.0,21.0,1,3,0
1,41,0,205.632,72.848,0,0,0,7,0,54.0,21.0,21.0,1,3,1
1,33,237,205.632,72.848,4180,3,0,37,0,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,128,0,0,38,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,2263,5,0,36,0,54.0,21.0,21.0,1,2,0
1,33,237,205.632,72.848,4008,5,0,37,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,2203,0,0,37,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,3585,6,0,37,1,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,2170,0,0,37,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,8925,8,0,36,2,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,13583,2,0,37,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,4325,2,0,37,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,5728,1,0,37,0,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,2048,4,0,37,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,14950,20,0,37,3,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,2905,0,0,37,1,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,15295,4,0,36,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,6310,0,0,36,1,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,685,0,0,36,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,520,0,0,37,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,0,0,0,36,0,54.0,21.0,21.0,1,3,1
1,42,237,205.632,72.848,7318,0,0,36,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,11275,2,0,36,1,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,6528,3,0,36,1,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,765,18,0,32,0,54.0,21.0,21.0,1,3,1
1,33,237,205.632,72.848,10245,16,0,35,8,54.0,21.0,21.0,2,3,0
1,39,237,205.632,72.848,5628,8,1,35,1,54.0,21.0,21.0,1,3,1
1,32,237,205.632,72.848,2650,0,0,33,0,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,2800,4,1,34,0,54.0,21.0,21.0,1,3,1
2,44,237,205.632,72.848,2078,4,0,35,0,54.0,21.0,21.0,1,3,1
2,34,237,205.632,72.848,0,0,0,35,0,54.0,21.0,21.0,1,3,1
1,42,237,205.632,72.848,1478,0,0,35,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,6595,0,0,32,1,54.0,21.0,21.0,1,3,0
2,34,237,205.632,72.848,438,0,0,35,0,54.0,21.0,21.0,1,3,1
1,41,237,205.632,72.848,148,0,0,35,1,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,15885,20,0,30,3,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,6775,1,0,33,3,54.0,21.0,21.0,2,2,0
1,35,237,205.632,72.848,3528,0,0,35,0,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,1475,0,0,34,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,2590,1,0,35,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,1125,0,0,26,1,54.0,21.0,21.0,2,3,0
1,36,237,205.632,72.848,1378,0,0,25,0,54.0,21.0,21.0,1,3,0
2,34,237,205.632,72.848,510,6,0,26,0,54.0,21.0,21.0,1,3,0
2,37,237,205.632,72.848,635,0,0,25,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,1035,5,0,24,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,3035,0,0,24,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,1505,0,0,17,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,6203,11,0,16,1,54.0,21.0,21.0,2,3,0
1,38,237,205.632,72.848,8743,7,0,14,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,2663,3,0,15,3,54.0,21.0,21.0,1,2,0
1,41,237,205.632,72.848,4200,0,0,8,1,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,1298,0,1,8,1,54.0,21.0,21.0,1,3,1
1,36,237,205.632,72.848,3950,3,0,35,0,54.0,21.0,21.0,1,3,0
2,41,0,205.632,72.848,0,0,0,36,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,2033,5,0,34,0,54.0,21.0,21.0,1,2,0
1,37,237,205.632,72.848,3778,5,0,35,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,1973,0,0,35,0,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,3355,6,0,35,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,1940,0,0,35,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,8695,8,0,34,0,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,13353,2,0,35,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,4095,2,0,35,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,5498,1,0,35,0,54.0,21.0,21.0,1,3,0
2,31,237,205.632,72.848,1818,4,0,35,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,14720,20,0,35,1,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,2675,0,0,35,0,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,15065,4,0,34,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,6080,0,0,34,0,54.0,21.0,21.0,1,3,0
2,30,237,205.632,72.848,455,0,0,34,0,54.0,21.0,21.0,1,2,0
2,41,237,205.632,72.848,290,0,0,35,0,54.0,21.0,21.0,1,3,0
2,37,0,205.632,72.848,0,0,0,34,0,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,7088,0,0,34,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,11045,2,0,34,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,6298,3,0,34,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,535,18,0,30,0,54.0,21.0,21.0,1,3,1
1,44,237,205.632,72.848,10015,16,0,33,6,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,5398,8,0,33,0,54.0,21.0,21.0,1,3,1
1,36,237,205.632,72.848,2420,0,0,31,0,54.0,21.0,21.0,1,3,0
2,36,237,205.632,72.848,2570,4,1,32,0,54.0,21.0,21.0,1,3,1
2,35,237,205.632,72.848,1848,4,0,33,0,54.0,21.0,21.0,1,3,1
2,32,0,205.632,72.848,0,0,0,33,0,54.0,21.0,21.0,1,3,1
1,30,237,205.632,72.848,1248,0,0,33,0,54.0,21.0,21.0,1,2,0
1,34,237,205.632,72.848,6365,0,0,30,0,54.0,21.0,21.0,1,3,0
2,44,0,205.632,72.848,0,0,0,33,0,54.0,21.0,21.0,1,3,1
1,32,0,205.632,72.848,0,0,0,33,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,15655,20,0,28,1,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,6545,1,0,31,1,54.0,21.0,21.0,2,3,0
1,37,237,205.632,72.848,3298,0,0,33,0,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,1245,0,0,32,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,2360,1,0,33,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,895,0,0,24,0,54.0,21.0,21.0,2,3,0
1,38,237,205.632,72.848,1148,0,0,23,0,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,280,6,0,24,0,54.0,21.0,21.0,1,3,0
2,33,0,205.632,72.848,0,0,0,23,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,805,5,0,22,0,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,2805,0,0,22,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,1275,0,0,15,0,54.0,21.0,21.0,1,2,0
1,31,237,205.632,72.848,5973,11,0,14,0,54.0,21.0,21.0,2,3,0
1,32,237,205.632,72.848,8513,7,0,12,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,2433,3,0,13,1,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,3970,0,0,6,0,54.0,21.0,21.0,1,2,0
1,31,237,205.632,72.848,1068,0,1,6,0,54.0,21.0,21.0,1,3,1
1,39,237,205.632,72.848,4255,5,0,36,0,54.0,21.0,21.0,1,3,0
2,40,237,205.632,72.848,0,0,0,37,0,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,2338,7,0,35,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,4083,7,0,36,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,2278,0,0,36,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,3660,8,0,36,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,2245,1,0,36,0,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,9000,10,0,35,1,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,13658,4,0,36,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,4400,4,0,36,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,5803,3,0,36,0,54.0,21.0,21.0,1,3,0
2,36,237,205.632,72.848,2123,6,1,36,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,15025,22,0,36,2,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,2980,1,0,36,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,15370,6,0,35,0,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,6385,0,0,35,0,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,760,0,0,35,0,54.0,21.0,21.0,1,3,0
2,31,237,205.632,72.848,595,0,0,36,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,0,0,0,35,0,54.0,21.0,21.0,1,3,1
1,31,237,205.632,72.848,7393,0,0,35,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,11350,4,0,35,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,6603,5,0,35,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,840,20,0,31,0,54.0,21.0,21.0,1,3,1
1,33,237,205.632,72.848,10320,18,0,34,7,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,5703,10,0,34,0,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,2725,0,0,32,0,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,2875,6,0,33,0,54.0,21.0,21.0,1,3,1
2,32,237,205.632,72.848,2153,6,1,34,0,54.0,21.0,21.0,1,3,1
2,37,237,205.632,72.848,0,0,0,34,0,54.0,21.0,21.0,1,3,1
1,36,237,205.632,72.848,1553,0,0,34,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,6670,0,0,31,0,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,513,0,0,34,0,54.0,21.0,21.0,1,3,1
1,43,237,205.632,72.848,0,0,0,34,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,15960,22,0,29,2,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,6850,3,0,32,2,54.0,21.0,21.0,2,3,0
1,42,237,205.632,72.848,3603,0,0,34,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,1550,0,0,33,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,2665,3,0,34,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,1200,1,0,25,0,54.0,21.0,21.0,2,3,0
1,38,237,205.632,72.848,1453,1,0,24,0,54.0,21.0,21.0,1,3,0
2,39,237,205.632,72.848,585,8,0,25,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,710,0,0,24,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,1110,7,0,23,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,3110,0,0,23,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,1580,0,0,16,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,6277,13,0,15,0,54.0,21.0,21.0,2,3,0
1,31,237,205.632,72.848,8817,9,0,13,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,2737,5,0,14,2,54.0,21.0,21.0,1,2,0
1,34,237,205.632,72.848,4275,0,0,7,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,1372,0,1,7,0,54.0,21.0,21.0,1,3,1
1,38,237,205.632,72.848,3875,1,0,36,0,54.0,21.0,21.0,1,3,0
2,35,0,205.632,72.848,0,0,0,37,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,1958,3,0,35,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,3703,3,0,36,0,54.0,21.0,21.0,1,2,0
1,43,237,205.632,72.848,1898,0,0,36,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,3280,4,0,36,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,1865,0,0,36,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,8620,6,0,35,1,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,13278,0,0,36,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,4020,0,0,36,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,5423,0,0,36,0,54.0,21.0,21.0,1,3,0
2,37,237,205.632,72.848,1743,2,0,36,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,14645,18,0,36,2,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,2600,0,0,36,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,14990,2,0,35,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,6005,0,0,35,0,54.0,21.0,21.0,1,3,0
2,32,237,205.632,72.848,380,0,0,35,0,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,215,0,0,36,0,54.0,21.0,21.0,1,3,0
2,38,0,205.632,72.848,0,0,0,35,0,54.0,21.0,21.0,1,3,1
1,31,237,205.632,72.848,7013,0,0,35,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,10970,0,0,35,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,6223,1,0,35,0,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,460,16,1,31,0,54.0,21.0,21.0,1,3,1
1,37,237,205.632,72.848,9940,14,0,34,7,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,5323,6,0,34,0,54.0,21.0,21.0,1,2,1
1,41,237,205.632,72.848,2345,0,0,32,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,2495,2,1,33,0,54.0,21.0,21.0,1,3,1
2,43,237,205.632,72.848,1773,2,0,34,0,54.0,21.0,21.0,1,3,1
2,30,0,205.632,72.848,0,0,0,34,0,54.0,21.0,21.0,1,2,1
1,40,237,205.632,72.848,1173,0,0,34,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,6290,0,0,31,0,54.0,21.0,21.0,1,3,0
2,34,0,205.632,72.848,0,0,0,34,0,54.0,21.0,21.0,1,3,1
1,42,0,205.632,72.848,0,0,0,34,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,15580,18,0,29,2,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,6470,0,0,32,2,54.0,21.0,21.0,2,3,0
1,34,237,205.632,72.848,3223,0,0,34,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,1170,0,0,33,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,2285,0,0,34,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,820,0,0,25,0,54.0,21.0,21.0,2,3,0
1,41,237,205.632,72.848,1073,0,0,24,0,54.0,21.0,21.0,1,3,0
2,31,237,205.632,72.848,205,4,0,25,0,54.0,21.0,21.0,1,3,0
2,41,237,205.632,72.848,0,0,0,24,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,730,3,0,23,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,2730,0,0,23,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,1200,0,0,16,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,5897,9,0,15,0,54.0,21.0,21.0,2,3,0
1,36,237,205.632,72.848,8437,5,0,13,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,2357,1,0,14,2,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,3895,0,0,7,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,992,0,0,7,0,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,4065,1,0,31,0,54.0,21.0,21.0,1,3,0
2,32,0,205.632,72.848,0,0,0,32,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,2148,3,0,30,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,3893,3,0,31,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,2088,0,0,31,0,54.0,21.0,21.0,1,2,0
1,40,237,205.632,72.848,3470,4,0,31,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,2055,0,0,31,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,8810,6,0,30,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,13468,0,0,31,0,54.0,21.0,21.0,1,2,0
1,40,237,205.632,72.848,4210,0,0,31,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,5613,0,0,31,0,54.0,21.0,21.0,1,2,0
2,41,237,205.632,72.848,1933,2,0,31,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,14835,18,0,31,1,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,2790,0,0,31,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,15180,2,0,30,0,54.0,21.0,21.0,1,2,0
1,40,237,205.632,72.848,6195,0,0,30,0,54.0,21.0,21.0,1,3,0
2,37,237,205.632,72.848,570,0,0,30,0,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,405,0,0,31,0,54.0,21.0,21.0,1,3,0
2,40,0,205.632,72.848,0,0,0,30,0,54.0,21.0,21.0,1,3,1
1,37,237,205.632,72.848,7203,0,0,30,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,11160,0,0,30,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,6413,1,0,30,0,54.0,21.0,21.0,1,3,0
2,36,237,205.632,72.848,650,16,0,26,0,54.0,21.0,21.0,1,3,1
1,40,237,205.632,72.848,10130,14,0,29,6,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,5513,6,0,29,0,54.0,21.0,21.0,1,3,1
1,35,237,205.632,72.848,2535,0,0,27,0,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,2685,2,0,28,0,54.0,21.0,21.0,1,3,1
2,35,237,205.632,72.848,1963,2,0,29,0,54.0,21.0,21.0,1,3,1
2,36,0,205.632,72.848,0,0,0,29,0,54.0,21.0,21.0,1,3,1
1,36,237,205.632,72.848,1363,0,0,29,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,6480,0,0,26,0,54.0,21.0,21.0,1,2,0
2,41,0,205.632,72.848,0,0,0,29,0,54.0,21.0,21.0,1,3,1
1,37,0,205.632,72.848,0,0,0,29,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,15770,18,0,24,1,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,6660,0,0,27,1,54.0,21.0,21.0,2,3,0
1,37,237,205.632,72.848,3413,0,0,29,0,54.0,21.0,21.0,1,3,0
2,42,237,205.632,72.848,1360,0,0,28,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,2475,0,0,29,0,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,1010,0,0,20,0,54.0,21.0,21.0,2,3,0
1,44,237,205.632,72.848,1263,0,0,19,0,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,395,4,0,20,0,54.0,21.0,21.0,1,3,0
2,38,237,205.632,72.848,520,0,0,19,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,920,3,0,18,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,2920,0,0,18,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,1390,0,0,11,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,6087,9,0,10,0,54.0,21.0,21.0,2,3,0
1,43,237,205.632,72.848,8627,5,0,8,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,2547,1,0,9,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,4085,0,0,3,0,54.0,21.0,21.0,1,3,0
1,37,237,205.632,72.848,1182,0,0,3,0,54.0,21.0,21.0,1,3,1
1,37,237,205.632,72.848,4065,5,0,41,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,13,0,0,42,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,2148,7,0,40,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,3893,7,0,41,0,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,2088,0,0,41,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,3470,8,0,41,1,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,2055,1,0,41,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,8810,10,0,40,2,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,13468,4,0,41,0,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,4210,4,0,41,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,5613,3,0,41,0,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,1933,6,0,41,0,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,14835,22,0,41,3,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,2790,1,0,41,1,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,15180,6,0,40,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,6195,0,0,40,1,54.0,21.0,21.0,1,3,0
2,35,237,205.632,72.848,570,0,0,40,0,54.0,21.0,21.0,1,3,0
2,37,237,205.632,72.848,405,0,0,41,0,54.0,21.0,21.0,1,3,0
2,44,237,205.632,72.848,0,0,0,40,0,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,7203,0,0,40,0,54.0,21.0,21.0,1,3,0
1,36,237,205.632,72.848,11160,4,0,40,1,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,6413,5,0,40,1,54.0,21.0,21.0,1,3,0
2,37,237,205.632,72.848,650,20,0,36,0,54.0,21.0,21.0,1,3,1
1,42,237,205.632,72.848,10130,18,0,39,8,54.0,21.0,21.0,1,3,0
1,40,237,205.632,72.848,5513,10,0,39,1,54.0,21.0,21.0,1,3,1
1,34,237,205.632,72.848,2535,0,0,37,0,54.0,21.0,21.0,1,3,0
2,39,237,205.632,72.848,2685,6,1,38,0,54.0,21.0,21.0,1,3,1
2,43,237,205.632,72.848,1963,6,0,39,0,54.0,21.0,21.0,1,3,1
2,32,237,205.632,72.848,0,0,0,39,0,54.0,21.0,21.0,1,3,1
1,30,237,205.632,72.848,1363,0,0,39,0,54.0,21.0,21.0,1,2,0
1,41,237,205.632,72.848,6480,0,0,36,1,54.0,21.0,21.0,1,3,0
2,43,237,205.632,72.848,323,0,0,39,0,54.0,21.0,21.0,1,3,1
1,43,237,205.632,72.848,33,0,0,39,1,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,15770,22,0,34,3,54.0,21.0,21.0,1,3,0
1,34,237,205.632,72.848,6660,3,0,37,3,54.0,21.0,21.0,2,3,0
1,41,237,205.632,72.848,3413,0,0,39,0,54.0,21.0,21.0,1,3,0
2,31,237,205.632,72.848,1360,0,0,38,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,2475,3,0,39,0,54.0,21.0,21.0,1,3,0
1,35,237,205.632,72.848,1010,1,0,30,1,54.0,21.0,21.0,2,3,0
1,37,237,205.632,72.848,1263,1,0,29,0,54.0,21.0,21.0,1,3,0
2,30,237,205.632,72.848,395,8,0,30,0,54.0,21.0,21.0,1,2,0
2,37,237,205.632,72.848,520,0,0,29,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,920,7,0,28,0,54.0,21.0,21.0,1,3,0
1,31,237,205.632,72.848,2920,0,0,28,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,1390,0,0,21,0,54.0,21.0,21.0,1,3,0
1,43,237,205.632,72.848,6087,13,0,20,1,54.0,21.0,21.0,2,3,0
1,31,237,205.632,72.848,8627,9,0,18,0,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,2547,5,0,19,3,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,4085,0,0,12,1,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,1182,0,0,12,1,54.0,21.0,21.0,1,3,1
1,39,237,205.632,72.848,4775,9,0,37,0,54.0,21.0,21.0,1,3,0
2,38,237,205.632,72.848,723,1,0,38,0,54.0,21.0,21.0,1,3,0
1,41,237,205.632,72.848,2858,11,0,36,0,54.0,21.0,21.0,1,3,0
1,30,237,205.632,72.848,4603,11,0,37,0,54.0,21.0,21.0,1,2,0
1,35,237,205.632,72.848,2798,4,0,37,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,4180,12,0,37,1,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,2765,5,0,37,0,54.0,21.0,21.0,1,3,0
1,42,237,205.632,72.848,9520,14,0,36,2,54.0,21.0,21.0,1,3,0
1,38,237,205.632,72.848,14178,8,0,37,0,54.0,21.0,21.0,1,3,0
1,39,237,205.632,72.848,4920,8,0,37,1,54.0,21.0,21.0,1,3,0
1,33,237,205.632,72.848,6323,7,0,37,0,54.0,21.0,21.0,1,3,0
2,33,237,205.632,72.848,2643,10,0,37,0,54.0,21.0,21.0,1,3,0
1,44,237,205.632,72.848,15545,26,1,37,3,54.0,21.0,21.0,1,3,0
1,32,237,205.632,72.848,3500,5,0,37,1,54.0,21.0,21.0,1,3,0
